1,1.182,0.013
2,1.175,-0.106
3,1.182,0.058
4,1.181,0
5,1.179,1.234
6,1.178,0.061
7,1.181,-0.001
8,1.18,1.253
9,1.178,1.239
10,1.178,1.251
11,1.174,-0.164
12,1.175,-0.039
13,1.175,-0.058
14,1.169,-0.211
15,1.162,-1.158
16,1.179,1.192
17,1.178,1.077
18,1.17,0.847
19,1.149,0.252
20,1.178,1.251
21,1.189,3.262
22,1.181,0
23,1.2,0.336
